"sale_per_item","total_sold","order_count","max_sale_per_order","min_sale_per_order","average_sale_per_order","id"
"1252.636","19","5","458.43","13.52","251","CA-2016-162187"
"1252.602","17","5","616.998","6.28","251","CA-2014-101931"
"1247.64","3","1","1247.64","1247.64","1248","CA-2017-128265"
"1245.86","7","1","1245.86","1245.86","1246","CA-2017-122693"
"1242.896","12","2","915.136","327.76","621","US-2015-139675"
"1242.632","14","3","1039.992","51.84","414","CA-2017-110443"
"1240.418","19","4","853.93","18.688","310","CA-2017-150266"
"1239.833","18","5","619.95","14.4","248","CA-2017-127026"
"1238.33","25","6","831.2","26.4","206","CA-2015-160472"
"1233.61","21","5","546.66","29.52","247","US-2015-138121"
"1231.50","9","2","1212.96","18.54","616","CA-2017-105214"
"1230.50","11","3","1199.96","12.6","410","CA-2015-111780"
"1228.9532","19","4","532.3992","113.328","307","CA-2015-117415"
"1220.67","15","3","1049.93","15.84","407","CA-2014-164315"
"1219.96","5","1","1219.96","1219.96","1220","CA-2016-163573"
"1219.792","11","2","1049.44","170.352","610","CA-2017-123085"
"1217.568","2","1","1217.568","1217.568","1218","CA-2015-153423"
"1217.38","10","3","1133.35","4.56","406","US-2014-117968"
"1215.92","8","1","1215.92","1215.92","1216","US-2014-118997"
"1215.72","9","4","1112.94","22.92","304","US-2016-155768"
"1215.269","31","5","718.64","14.301","243","CA-2015-150714"
"1214.85","3","1","1214.85","1214.85","1215","CA-2014-141796"
"1213.494","13","2","1113.504","99.99","607","CA-2014-139192"
"1212.96","8","1","1212.96","1212.96","1213","CA-2014-152100"
"1203.89","9","2","1091.93","111.96","602","CA-2016-113607"
"1203.441","6","2","1099.96","103.481","602","CA-2015-166219"
"1199.976","3","1","1199.976","1199.976","1200","CA-2016-110499"
"1198.33","10","1","1198.33","1198.33","1198","CA-2014-111871"
"1196.316","16","3","1123.128","8.288","399","US-2017-166688"
"1194.87","17","6","563.94","3.9","199","CA-2014-121006"
"1190.84","7","2","1184.72","6.12","595","US-2014-137869"
"1190.53","12","3","744.1","44.84","397","CA-2014-134572"
"1184.700","8","2","1024.716","159.984","592","CA-2016-152289"
"1179.822","5","2","866.646","313.176","590","CA-2016-110975"
"1179.27","17","4","1043.92","7.36","295","CA-2016-155516"
"1173.616","8","3","801.568","99.2","391","CA-2014-116932"
"1173.03","7","2","1158.12","14.91","587","CA-2015-103835"
"1171.792","12","3","791.88","10.368","391","CA-2017-152933"
"1170.918","24","7","446.068","38.97","167","CA-2015-130974"
"1170.72","18","4","899.95","12.24","293","CA-2015-146486"
"1170.564","9","3","1145.6","9.984","390","CA-2017-130841"
"1169.980","22","6","637.896","2.22","195","CA-2017-125451"
"1169.694","3","1","1169.694","1169.694","1170","CA-2017-121839"
"1169.454","27","7","431.976","35.89","167","US-2016-169040"
"1167.296","8","3","603.92","3.392","389","CA-2014-163419"
"1167.056","9","2","1013.488","153.568","584","US-2016-167339"
"1166.92","5","1","1166.92","1166.92","1167","CA-2015-153549"
"1166.716","13","3","966.7","17.904","389","CA-2014-146283"
"1165.328","18","5","542.646","6.3","233","US-2016-150861"
"1159.06","15","4","1059.12","11.34","290","CA-2016-123946"
"1158.882","31","6","590.352","5.58","193","US-2017-163790"
"1158.448","14","3","991.764","17.14","386","CA-2014-159520"
"1158.12","5","1","1158.12","1158.12","1158","CA-2017-158561"
"1157.98","15","5","479.97","8.64","232","CA-2016-114601"
"1157.68","23","5","558.4","22.72","232","CA-2016-134803"
"1152.87","16","5","494.97","44.96","231","US-2017-162670"
"1148.806","7","2","1128.39","20.416","574","CA-2016-116911"
"1143.822","18","4","481.568","20.65","286","CA-2014-104563"
"1142.43","30","7","542.94","8.64","163","CA-2015-165624"
"1142.165","14","3","1125.488","4.032","381","CA-2014-130428"
"1139.92","4","1","1139.92","1139.92","1140","US-2014-125521"
"1137.40","16","4","965.85","29.2","284","US-2016-111290"
"1136.896","13","3","716","199.836","379","CA-2015-136469"
"1136.092","20","4","717.72","11.52","284","CA-2014-117464"
"1133.82","41","9","464.97","12.39","126","CA-2015-132626"
"1132.84","5","2","589.9","542.94","566","CA-2015-117800"
"1132.560","17","2","1119.888","12.672","566","CA-2017-130036"
"1127.976","3","1","1127.976","1127.976","1128","CA-2016-109344"
"1126.83","13","2","1106.91","19.92","563","CA-2015-110016"
"1126.294","11","3","899.982","86.352","375","CA-2017-160633"
"1122.968","12","3","669.08","15.552","374","CA-2014-168984"
"1121.568","2","1","1121.568","1121.568","1122","CA-2016-136406"
"1120.73","10","3","756.8","89.97","374","CA-2016-157280"
"1120.368","6","2","1114.272","6.096","560","CA-2016-142958"
"1119.148","23","5","484.704","5.94","224","CA-2016-148852"
"1117.92","4","1","1117.92","1117.92","1118","CA-2016-136812"
"1117.92","4","1","1117.92","1117.92","1118","CA-2015-165162"
"1116.48","12","2","1114.4","2.08","558","US-2015-161991"
"1115.25","10","2","979.95","135.3","558","CA-2017-100097"
"1115.17","7","1","1115.17","1115.17","1115","CA-2016-132304"
"1114.192","7","2","883.84","230.352","557","CA-2015-123141"
"1111.698","25","8","503.96","4.554","139","CA-2017-140872"
"1111.418","5","2","673.568","437.85","556","CA-2016-153178"
"1110.648","7","2","1079.976","30.672","555","CA-2014-138128"
"1110.50","24","6","504.9","8.6","185","CA-2016-163776"
"1110.344","11","5","1006.056","10.368","222","CA-2016-106530"
"1109.95","5","2","989.97","119.98","555","CA-2015-158491"
"1109.725","15","5","549.99","38.34","222","CA-2014-124478"
"1109.372","20","5","424.116","2.892","222","CA-2014-163468"
"1107.68","22","6","416.32","14.62","185","CA-2017-122035"
"1107.66","4","2","1103.97","3.69","554","CA-2014-103100"
"1106.924","14","3","876.3","45.248","369","CA-2016-162236"
"1106.770","11","3","853.93","82.782","369","CA-2014-154963"
"1102.472","14","3","946.344","4.928","367","CA-2015-126697"
"1100.62","13","4","895.92","11.68","275","CA-2017-138149"
"1099.96","4","1","1099.96","1099.96","1100","CA-2015-154956"
"1099.5","10","1","1099.5","1099.5","1100","CA-2017-150420"
"1098.53","10","2","1085.42","13.11","549","US-2015-116981"
"1096.488","12","3","896.328","11.16","365","CA-2017-102407"
"1094.25","15","3","479.95","166.44","365","CA-2016-112123"
"1091.44","16","3","1040.8","21.3","364","CA-2016-158001"
"1091.35","12","4","872.32","8.64","273","CA-2014-166086"
"1090.348","23","5","934.956","23.128","218","CA-2017-150910"
"1085.87","10","2","680.01","405.86","543","CA-2016-160108"
"1085.688","4","2","1039.728","45.96","543","CA-2016-155978"
"1085.42","7","1","1085.42","1085.42","1085","CA-2017-164112"
"1085.42","7","1","1085.42","1085.42","1085","CA-2016-144218"
"1085.16","16","4","1024.38","17.22","271","CA-2015-127509"
"1083.07","10","2","1071","12.07","542","CA-2017-162789"
"1082.15","8","4","772.68","19.99","271","CA-2015-132465"
"1081.69","13","4","782.94","16.28","270","CA-2017-121888"
"1079.316","6","1","1079.316","1079.316","1079","US-2017-165456"
"1078.438","16","5","899.43","7.992","216","CA-2017-161774"
"1077.47","19","3","824.95","24.64","359","CA-2017-151981"
"1075.37","12","3","733.95","99.98","358","CA-2014-140662"
"1071.74","11","3","1049.2","1.64","357","CA-2017-117702"
"1069.132","23","5","479.984","16.02","214","US-2017-117534"
"1065.84","8","3","872.94","12.96","355","US-2017-128951"
"1065.216","21","5","931.176","9.24","213","US-2017-106145"
"1064.624","9","2","1049.2","15.424","532","CA-2016-115917"
"1061.328","9","3","609.98","211.372","354","US-2015-168704"
"1059.088","25","7","483.136","4.98","151","US-2016-125402"
"1058.27","23","6","868.59","5.5","176","CA-2016-124352"
"1058.188","25","7","844.116","7.968","151","CA-2015-112130"
"1058.108","14","4","786.48","23.168","265","CA-2017-108560"
"1057.168","27","6","299.99","46.74","176","CA-2017-152310"
"1056.86","7","1","1056.86","1056.86","1057","CA-2016-102092"
"1055.142","16","3","899.91","51.312","352","CA-2015-109638"
"1054.928","8","2","1016.792","38.136","527","CA-2016-146633"
"1051.912","7","2","963.136","88.776","526","CA-2017-131828"
"1050.60","17","3","883.92","46.72","350","CA-2014-112158"
"1049.97","14","2","998.82","51.15","525","CA-2014-143371"
"1048.35","5","1","1048.35","1048.35","1048","US-2017-164056"
"1046.47","12","5","467.97","33.02","209","CA-2015-133242"
"1045.872","6","2","1036.624","9.248","523","CA-2016-137743"
"1045.21","12","2","1029.95","15.26","523","CA-2016-105816"
"1044.63","5","1","1044.63","1044.63","1045","US-2017-102890"
"1044.63","3","1","1044.63","1044.63","1045","CA-2015-106320"
"1044.440","29","4","978.84","7.52","261","CA-2014-102673"
"1044.075","32","7","363.648","60.672","149","CA-2015-124800"
"1043.041","20","6","431.976","6","174","CA-2016-129280"
"1040.19","17","5","821.88","12.96","208","CA-2014-131002"
"1038.84","5","1","1038.84","1038.84","1039","CA-2015-130890"
"1038.26","17","4","512.96","47.4","260","CA-2017-124205"
"1037.19","11","4","603.92","21.84","259","US-2014-157385"
"1035.8","4","1","1035.8","1035.8","1036","CA-2015-145758"
"1033.234","16","4","799.984","7.31","258","CA-2015-143105"
"1030.742","8","4","959.984","4.086","258","CA-2017-100622"
"1030.494","14","5","359.97","12.96","206","CA-2016-132997"
"1027.676","10","4","915.136","6.16","257","CA-2016-101672"
"1027.210","18","5","580.672","18.936","205","CA-2017-148404"
"1024.637","17","4","887.271","7.872","256","CA-2016-158778"
"1022.97","5","1","1022.97","1022.97","1023","CA-2015-135174"
"1022.61","13","4","675.12","11.36","256","CA-2014-129091"
"1020.89","10","2","719.96","300.93","510","CA-2016-146206"
"1020.263","19","5","470.376","6.783","204","CA-2017-145233"
"1018.302","41","7","437.472","13.36","145","US-2016-103674"
"1018.104","4","1","1018.104","1018.104","1018","US-2015-157154"
"1017.136","7","2","942.784","74.352","509","CA-2017-115882"
"1016.184","13","3","513.024","15.24","339","CA-2016-107328"
"1015.816","11","2","1013.832","1.984","508","CA-2014-153913"
"1013.792","22","5","856.656","13.184","203","US-2016-144057"
"1011.696","10","2","1004.976","6.72","506","CA-2015-153388"
"1009.13","9","2","947.17","61.96","505","CA-2015-142601"
"1007.944","7","1","1007.944","1007.944","1008","CA-2014-103660"
"1007.936","45","9","405.64","11.34","112","CA-2014-106439"
"1003.62","6","1","1003.62","1003.62","1004","CA-2017-147956"
"1002.70","10","2","979.95","22.75","501","CA-2016-168753"
"1001.760","11","3","831.936","72.784","334","US-2015-134026"
"1001.584","2","1","1001.584","1001.584","1002","CA-2016-140249"
"1001.196","5","2","696.42","304.776","501","CA-2015-150875"
"1000.95","10","2","826","174.95","500","CA-2014-160094"
"1000.43","7","4","801.96","2.61","250","CA-2015-121650"
"1000.02","7","1","1000.02","1000.02","1000","CA-2017-138380"
"999.98","2","1","999.98","999.98","1000","CA-2016-166429"
"999.98","2","1","999.98","999.98","1000","CA-2015-156104"
"998.85","5","1","998.85","998.85","999","CA-2014-121629"
"997.934","15","4","862.344","19.98","249","CA-2016-140382"
"997.83","35","8","411.98","20.32","125","CA-2017-164756"
"994.464","14","3","572.58","33.18","331","CA-2017-121489"
"993.90","5","2","731.94","261.96","497","CA-2016-152156"
"992.828","17","4","604.752","40.7","248","CA-2014-145254"
"991.26","11","2","668.16","323.1","496","CA-2015-130113"
"988.204","22","7","470.376","4.448","141","CA-2017-121048"
"987.188","10","4","776.85","12.294","247","US-2017-141558"
"983.172","7","2","977.292","5.88","492","CA-2017-166436"
"979.9455","7","2","957.5775","22.368","490","US-2015-108966"
"979.626","12","3","848.544","8.7","327","US-2017-166324"
"979.104","7","3","959.984","4.752","326","CA-2015-137946"
"976.828","18","4","657.504","19.824","244","CA-2017-105410"
"976.512","8","2","933.536","42.976","488","CA-2016-112669"
"976.347","14","3","563.4","29.34","325","CA-2015-109512"
"976.29","17","4","899.97","19.14","244","CA-2015-104941"
"974.988","4","1","974.988","974.988","975","US-2017-113992"
"974.90","10","3","699.98","134.97","325","CA-2015-154326"
"972.080","17","6","671.984","7.92","162","CA-2017-134915"
"971.88","3","1","971.88","971.88","972","CA-2015-166583"
"968.30","10","5","686.32","6.48","194","CA-2014-146969"
"962.406","9","3","637.896","36.6","321","CA-2016-145730"
"959.968","4","1","959.968","959.968","960","US-2016-164630"
"959.55","9","2","944.93","14.62","480","CA-2016-114104"
"959.200","21","5","529.9","2.688","192","US-2017-116652"
"956.8035","15","2","917.9235","38.88","478","CA-2017-112753"
"956.6648","7","1","956.6648","956.6648","957","US-2016-110170"
"954.902","39","7","454.56","6.47","136","CA-2017-151750"
"954.548","14","4","858.24","13.128","239","CA-2017-108441"
"951.98","29","7","302.94","8.8","136","CA-2017-104731"
"949.772","4","2","665.408","284.364","475","CA-2017-147277"
"946.764","6","1","946.764","946.764","947","CA-2014-148383"
"946.344","7","1","946.344","946.344","946","CA-2015-110548"
"944.61","34","7","489.92","12.42","135","US-2014-155502"
"941.18","23","5","403.56","20.62","188","US-2016-115441"
"937.608","35","7","516.96","4.448","134","CA-2015-162201"
"935.74","10","4","461.97","33.48","234","US-2017-130953"
"935.152","8","2","604.752","330.4","468","CA-2014-120838"
"933.95","16","4","496.86","13.76","233","CA-2016-156748"
"933.408","4","1","933.408","933.408","933","CA-2017-132290"
"927.44","7","3","872.94","12.96","309","CA-2017-139199"
"926.44","14","2","567.12","359.32","463","CA-2014-124429"
"925.83","14","2","850.5","75.33","463","CA-2015-136805"
"921.228","18","3","760.116","38.784","307","CA-2017-128944"
"921.024","20","5","453.576","2.328","184","CA-2016-132829"
"919.49","14","4","619.95","4.36","230","CA-2015-142755"
"918.966","14","4","557.728","14.73","230","CA-2016-100993"
"916.59","6","2","897.15","19.44","458","CA-2017-143245"
"916.14","7","2","695.16","220.98","458","CA-2017-119578"
"914.12","8","3","799.96","6.63","305","CA-2017-104801"
"913.168","14","4","713.88","28.4","228","CA-2017-107132"
"912.75","5","1","912.75","912.75","913","CA-2015-120362"
"911.820","12","3","614.272","97.568","304","CA-2017-142622"
"911.256","12","2","863.64","47.616","456","CA-2016-156685"
"910.792","7","2","710.832","199.96","455","CA-2015-133452"
"909.12","8","1","909.12","909.12","909","CA-2017-154410"
"908.82","9","1","908.82","908.82","909","CA-2017-128853"
"907.56","16","4","833.94","12.96","227","CA-2014-140396"
"906.430","9","3","797.944","8.568","302","US-2014-141215"
"904.9","5","1","904.9","904.9","905","CA-2017-116519"
"904.13","13","2","881.93","22.2","452","US-2014-165659"
"904.116","17","2","545.916","358.2","452","CA-2017-161410"
"903.77","16","5","842.94","7.98","181","CA-2016-168893"
"902.712","3","1","902.712","902.712","903","CA-2016-118745"
"901.20","6","2","895.92","5.28","451","CA-2017-155460"
"900.08","4","1","900.08","900.08","900","CA-2016-150945"
"899.91","9","1","899.91","899.91","900","CA-2015-103933"
"899.590","42","9","334.88","4.624","100","CA-2016-145177"
"899.11","10","3","546.06","83.56","300","CA-2017-105333"
"896.38","15","4","601.65","13.96","224","CA-2015-108665"
"896.31","11","3","595.38","12.96","299","CA-2015-149342"
"895.944","7","1","895.944","895.944","896","CA-2017-130302"
"895.92","4","1","895.92","895.92","896","CA-2017-147291"
"895.060","16","4","408.744","4.768","224","US-2016-123750"
"893.09","13","4","469.95","21.3","223","CA-2015-107678"
"892.98","2","1","892.98","892.98","893","CA-2017-115154"
"892.224","3","1","892.224","892.224","892","CA-2015-161452"
"891.962","19","4","579.51","48.032","223","CA-2016-123358"
"891.776","11","2","806.336","85.44","446","CA-2014-109897"
"891.53","24","5","704.76","7.41","178","CA-2017-111332"
"891.504","11","4","859.2","3.312","223","CA-2017-127782"
"890.841","3","1","890.841","890.841","891","CA-2014-137274"
"889.29","11","3","307.98","281.34","296","US-2017-100048"
"887.966","7","2","769.184","118.782","444","CA-2016-161907"
"887.103","7","1","887.103","887.103","887","CA-2014-168130"
"886.28","9","3","838.38","21.2","295","US-2014-106299"
"885.57","8","2","881.93","3.64","443","CA-2016-127761"
"885.03","9","3","772.47","39.92","295","CA-2016-133795"
"884.68","10","2","842.72","41.96","442","CA-2016-114860"
"883.84","4","1","883.84","883.84","884","CA-2015-135538"
"883.32","12","2","563.4","319.92","442","CA-2016-160535"
"882.990","22","6","386.91","10.64","147","CA-2017-135937"
"878.816","13","3","594.816","72.96","293","CA-2017-121853"
"878.328","6","2","674.352","203.976","439","CA-2016-164399"
"876.73","17","2","832.93","43.8","438","CA-2014-125556"
"874.80","18","6","332.94","8.26","146","CA-2017-113705"
"874.308","10","5","801.568","2.376","175","US-2016-105578"
"873.811","12","4","721.875","13.584","218","CA-2017-168389"
"872.50","9","3","849.95","11.01","291","CA-2017-147032"
"871.8","3","1","871.8","871.8","872","CA-2016-113292"
"871.4","4","1","871.4","871.4","871","US-2017-124821"
"871.028","10","2","597.132","273.896","436","CA-2017-121503"
"870.04","19","4","399.98","19.89","218","CA-2016-148684"
"868.452","10","3","518.272","6.98","289","CA-2017-166695"
"868.14","10","2","563.24","304.9","434","CA-2016-100944"
