"Product ID","Name","Category","Total Sales","Total Quanity"
"FUR-FU-10003142","Master Big Foot Doorstop  Beige","Furniture","152.064","30"
"FUR-FU-10003424","Nu-Dell Oak Frame","Furniture","151.656","16"
"OFF-PA-10004888","Xerox 217","Office Supplies","151.632","25"
"OFF-PA-10003591","Southworth 100% Cotton The Best Paper","Office Supplies","151.536","15"
"OFF-AP-10003266","Holmes Replacement Filter for HEPA Air Cleaner  Large Room","Office Supplies","151.062","12"
"TEC-AC-10003614","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","Technology","150.670","14"
"OFF-PA-10000061","Xerox 205","Office Supplies","150.336","24"
"OFF-AP-10003281","Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies","149.916","15"
"OFF-PA-10001712","Xerox 1948","Office Supplies","149.85","15"
"FUR-FU-10003731","Eldon Expressions Wood and Plastic Desk Accessories  Oak","Furniture","149.70","15"
"OFF-AR-10002656","Sanford Liquid Accent Highlighters","Office Supplies","149.632","24"
"FUR-FU-10002268","Ultra Door Push Plate","Furniture","149.264","34"
"TEC-AC-10001635","KeyTronic KT400U2 - Keyboard - Black","Technology","148.032","15"
"TEC-PH-10003187","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","Technology","147.926","9"
"OFF-PA-10001934","Xerox 1993","Office Supplies","147.744","24"
"OFF-AP-10004136","Kensington 6 Outlet SmartSocket Surge Protector","Office Supplies","147.528","6"
"OFF-AP-10001303","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day  Extended Life Filter","Office Supplies","147.26","9"
"OFF-BI-10004970","ACCOHIDE 3-Ring Binder  Blue  1","Office Supplies","147.028","44"
"OFF-BI-10000948","GBC Laser Imprintable Binding System Covers  Desert Sand","Office Supplies","146.981","17"
"OFF-FA-10003112","Staples","Office Supplies","146.754","22"
"OFF-EN-10001219","#10- 4 1/8 x 9 1/2 Security-Tint Envelopes","Office Supplies","146.688","21"
"OFF-PA-10004735","Xerox 1905","Office Supplies","146.448","23"
"FUR-FU-10000820","Tensor Brushed Steel Torchiere Floor Lamp","Furniture","146.114","10"
"OFF-AR-10004999","Newell 315","Office Supplies","145.912","25"
"OFF-ST-10004634","Personal Folder Holder  Ebony","Office Supplies","145.73","14"
"FUR-FU-10000719","DAX Cubicle Frames  8-1/2 x 11","Furniture","145.69","17"
"OFF-PA-10001800","Xerox 220","Office Supplies","145.152","25"
"OFF-PA-10000143","Astroparche Fine Business Paper","Office Supplies","144.672","29"
"FUR-FU-10001967","Telescoping Adjustable Floor Lamp","Furniture","143.928","10"
"OFF-PA-10001639","Xerox 203","Office Supplies","143.856","24"
"OFF-BI-10002215","Wilson Jones Hanging View Binder  White  1","Office Supplies","143.42","23"
"OFF-BI-10002982","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies","143.010","41"
"OFF-PA-10002262","Xerox 192","Office Supplies","142.56","22"
"OFF-BI-10004738","Flexible Leather- Look Classic Collection Ring Binder","Office Supplies","142.050","13"
"OFF-BI-10000829","Avery Non-Stick Binders","Office Supplies","141.884","35"
"OFF-BI-10001153","Ibico Recycled Grain-Textured Covers","Office Supplies","141.614","8"
"OFF-PA-10004983","Xerox 23","Office Supplies","141.264","23"
"OFF-PA-10004621","Xerox 212","Office Supplies","141.264","25"
"OFF-AR-10003338","Eberhard Faber 3 1/2 Golf Pencils","Office Supplies","139.872","20"
"OFF-FA-10000621","OIC Colored Binder Clips  Assorted Sizes","Office Supplies","139.620","44"
"OFF-FA-10000134","Advantus Push Pins  Aluminum Head","Office Supplies","139.44","24"
"OFF-PA-10002479","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies","139.392","30"
"OFF-PA-10001184","Xerox 1903","Office Supplies","138.736","24"
"OFF-PA-10002036","Xerox 1930","Office Supplies","138.672","24"
"OFF-PA-10002250","Things To Do Today Pad","Office Supplies","138.532","26"
"OFF-AR-10003156","50 Colored Long Pencils","Office Supplies","138.176","14"
"FUR-FU-10000771","Eldon 200 Class Desk Accessories  Smoke","Furniture","138.16","22"
"OFF-BI-10003694","Avery 3 1/2 Diskette Storage Pages  10/Pack","Office Supplies","137.808","27"
"OFF-BI-10003460","Acco 3-Hole Punch","Office Supplies","137.532","36"
"FUR-FU-10001918","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","Furniture","137.170","31"
"OFF-LA-10004484","Avery 476","Office Supplies","137.116","37"
"OFF-PA-10000246","Riverleaf Stik-Withit Designer Note Cubes","Office Supplies","136.816","15"
"OFF-BI-10003429","Cardinal HOLDit! Binder Insert Strips Extra Strips","Office Supplies","136.728","41"
"FUR-TA-10001691","Barricks Non-Folding Utility Table with Steel Legs  Laminate Tops","Furniture","136.464","2"
"OFF-BI-10001072","GBC Clear Cover  8-1/2 x 11  unpunched  25 covers per pack","Office Supplies","136.440","15"
"OFF-PA-10001593","Xerox 1947","Office Supplies","136.344","25"
"FUR-FU-10002597","C-Line Magnetic Cubicle Keepers  Clear Polypropylene","Furniture","136.344","28"
"OFF-SU-10003567","Stiletto Hand Letter Openers","Office Supplies","136.32","17"
"TEC-AC-10004209","Memorex Froggy Flash Drive 4 GB","Technology","136.276","14"
"OFF-BI-10003476","Avery Metallic Poly Binders","Office Supplies","135.801","31"
"FUR-FU-10002960","Eldon 200 Class Desk Accessories  Burgundy","Furniture","135.648","25"
"OFF-PA-10004451","Xerox 222","Office Supplies","134.784","22"
"OFF-BI-10004040","Wilson Jones Impact Binders","Office Supplies","134.680","42"
"OFF-BI-10004139","Fellowes Presentation Covers for Comb Binding Machines","Office Supplies","133.86","14"
"OFF-PA-10004285","Xerox 1959","Office Supplies","133.600","21"
"FUR-FU-10000732","Eldon 200 Class Desk Accessories","Furniture","133.136","22"
"TEC-PH-10004348","OtterBox Defender Series Case - iPhone 5c","Technology","133.128","5"
"OFF-PA-10001838","Adams Telephone Message Book W/Dividers/Space For Phone Numbers  5 1/4X8 1/2  300/Messages","Office Supplies","132.888","24"
"TEC-MA-10003173","Hewlett-Packard 300S Scientific Calculator","Technology","131.10","10"
"OFF-BI-10003712","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Light Blue","Office Supplies","131.097","45"
"OFF-PA-10000743","Xerox 1977","Office Supplies","130.928","20"
"OFF-EN-10001990","Staple envelope","Office Supplies","130.64","23"
"OFF-PA-10004040","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","Office Supplies","129.168","24"
"OFF-AP-10000252","Harmony HEPA Quiet Air Purifiers","Office Supplies","128.70","12"
"OFF-FA-10000624","OIC Binder Clips","Office Supplies","128.164","38"
"OFF-AR-10001419","Newell 325","Office Supplies","128.030","34"
"TEC-PH-10004700","PowerGen Dual USB Car Charger","Technology","127.872","14"
"OFF-AR-10003504","Newell 347","Office Supplies","127.544","32"
"OFF-PA-10001534","Xerox 230","Office Supplies","127.008","21"
"TEC-PH-10003875","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7","Technology","126.36","13"
"OFF-PA-10002893","Wirebound Service Call Books  5 1/2 x 4","Office Supplies","125.84","13"
"FUR-FU-10001196","DAX Cubicle Frames - 8x10","Furniture","125.786","26"
"OFF-BI-10004364","Storex Dura Pro Binders","Office Supplies","125.334","38"
"OFF-EN-10001141","Manila Recycled Extra-Heavyweight Clasp Envelopes  6 x 9","Office Supplies","125.172","13"
"TEC-AC-10001590","Dell Slim USB Multimedia Keyboard","Technology","125","5"
"OFF-PA-10002870","Ampad Phone Message Book  Recycled  400 Message Capacity  5 ¾” x 11”","Office Supplies","124.80","20"
"FUR-FU-10000073","Deflect-O Glasstique Clear Desk Accessories","Furniture","124.74","17"
"OFF-PA-10002606","Xerox 1928","Office Supplies","124.608","26"
"OFF-BI-10001900","DXL Angle-View Binders with Locking Rings  Black","Office Supplies","124.592","26"
"FUR-FU-10000260","6 Cubicle Wall Clock  Black","Furniture","124.586","19"
"OFF-AR-10003696","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","Office Supplies","124.488","4"
"OFF-PA-10001937","Xerox 21","Office Supplies","124.416","24"
"OFF-AR-10003631","Staples in misc. colors","Office Supplies","123.904","30"
"OFF-AR-10001761","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies","123.808","24"
"OFF-AR-10001374","BIC Brite Liner Highlighters  Chisel Tip","Office Supplies","123.120","21"
"OFF-PA-10004438","Xerox 1907","Office Supplies","122.80","10"
"OFF-BI-10003708","Acco Four Pocket Poly Ring Binder with Label Holder  Smoke  1","Office Supplies","122.18","28"
"OFF-PA-10000304","Xerox 1995","Office Supplies","121.824","22"
"OFF-PA-10001994","Ink Jet Note and Greeting Cards  8-1/2 x 5-1/2 Card Size","Office Supplies","121.392","6"
"OFF-LA-10002475","Avery 519","Office Supplies","121.346","18"
"FUR-FU-10001867","Eldon Expressions Punched Metal & Wood Desk Accessories  Pewter & Cherry","Furniture","121.296","13"
"OFF-AR-10004757","Crayola Colored Pencils","Office Supplies","120.704","40"
"OFF-PA-10002787","Xerox 227","Office Supplies","120.528","22"
"OFF-PA-10001569","Xerox 232","Office Supplies","120.528","19"
"OFF-PA-10002246","Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book","Office Supplies","119.97","22"
"OFF-BI-10002072","Cardinal Slant-D Ring Binders","Office Supplies","119.922","17"
"FUR-BO-10002206","Bush Saratoga Collection 5-Shelf Bookcase  Hanover Cherry  *Special Order","Furniture","119.833","1"
"FUR-FU-10004666","DAX Clear Channel Poster Frame","Furniture","119.556","10"
"TEC-PH-10000148","Cyber Acoustics AC-202b Speech Recognition Stereo Headset","Technology","119.508","11"
"OFF-PA-10003883","Message Book  Phone  Wirebound Standard Line Memo  2 3/4 X 5","Office Supplies","119.21","19"
"OFF-AR-10000034","BIC Brite Liner Grip Highlighters  Assorted  5/Pack","Office Supplies","118.720","29"
"OFF-PA-10000349","Easy-staple paper","Office Supplies","118.524","25"
"OFF-AR-10000122","Newell 314","Office Supplies","118.296","24"
"OFF-BI-10001116","Wilson Jones 1 Hanging DublLock Ring Binders","Office Supplies","117.744","46"
"OFF-BI-10002799","SlimView Poly Binder  3/8","Office Supplies","117.586","40"
"FUR-FU-10002553","Electrix Incandescent Magnifying Lamp  Black","Furniture","117.28","5"
"OFF-PA-10001471","Strathmore Photo Frame Cards","Office Supplies","116.96","16"
"OFF-BI-10001097","Avery Hole Reinforcements","Office Supplies","116.501","32"
"OFF-BI-10003981","Avery Durable Plastic 1 Binders","Office Supplies","116.224","34"
"OFF-PA-10000791","Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","Office Supplies","115.434","26"
"OFF-BI-10000404","Avery Printable Repositionable Plastic Tabs","Office Supplies","115.24","16"
"FUR-FU-10001706","Longer-Life Soft White Bulbs","Furniture","115.192","44"
"OFF-BI-10001634","Wilson Jones Active Use Binders","Office Supplies","115.024","21"
"OFF-PA-10001526","Xerox 1949","Office Supplies","114.540","28"
"OFF-PA-10000327","Xerox 1971","Office Supplies","113.848","28"
"OFF-LA-10001613","Avery File Folder Labels","Office Supplies","113.472","44"
"OFF-ST-10003327","Akro-Mils 12-Gallon Tote","Office Supplies","113.202","13"
"OFF-BI-10001757","Pressboard Hanging Data Binders for Unburst Sheets","Office Supplies","112.668","48"
"OFF-PA-10000289","Xerox 213","Office Supplies","111.456","18"
"OFF-AR-10002399","Dixon Prang Watercolor Pencils  10-Color Set with Brush","Office Supplies","110.760","27"
"OFF-BI-10001553","SpineVue Locking Slant-D Ring Binders by Cardinal","Office Supplies","110.594","22"
"OFF-BI-10002309","Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies","110.484","28"
"OFF-LA-10003766","Self-Adhesive Removable Labels","Office Supplies","110.25","35"
"OFF-PA-10003072","Eureka Recycled Copy Paper 8 1/2 x 11  Ream","Office Supplies","110.160","19"
"OFF-PA-10003363","Xerox 204","Office Supplies","110.16","17"
"OFF-PA-10000520","Xerox 201","Office Supplies","110.160","19"
"OFF-BI-10002437","Recycled Premium Regency Composition Covers","Office Supplies","110.016","9"
"OFF-PA-10001892","Rediform Wirebound Phone Memo Message Book  11 x 5-3/4","Office Supplies","110.016","17"
"OFF-LA-10001934","Avery 516","Office Supplies","109.65","15"
"OFF-PA-10004569","Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","Office Supplies","109.584","15"
"OFF-PA-10003893","Xerox 1962","Office Supplies","109.568","28"
"FUR-FU-10001546","Dana Swing-Arm Lamps","Furniture","108.936","15"
"OFF-EN-10002312","#10 Self-Seal White Envelopes","Office Supplies","108.682","10"
"OFF-BI-10001308","GBC Standard Plastic Binding Systems Combs","Office Supplies","108.644","30"
"OFF-PA-10001745","Wirebound Message Books  2 7/8 x 5  3 Forms per Page","Office Supplies","108.416","17"
"FUR-FU-10003194","Eldon Expressions Desk Accessory  Wood Pencil Holder  Oak","Furniture","108.08","15"
"FUR-FU-10001935","3M Hangers With Command Adhesive","Furniture","108.04","33"
"TEC-AC-10001090","Micro Innovations Wireless Classic Keyboard with Mouse","Technology","107.964","4"
"TEC-AC-10001542","SanDisk Cruzer 16 GB USB Flash Drive","Technology","107.912","10"
"OFF-AP-10002222","Staple holder","Office Supplies","107.508","13"
"OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books  6 x 9  Gregg Ruled","Office Supplies","106.722","25"
"OFF-LA-10001641","Avery 518","Office Supplies","106.47","35"
"OFF-PA-10002464","HP Office Recycled Paper (20Lb. and 87 Bright)","Office Supplies","106.352","19"
"OFF-PA-10000587","Array Parchment Paper  Assorted Colors","Office Supplies","106.288","15"
"OFF-AP-10003278","Belkin 7-Outlet SurgeMaster Home Series","Office Supplies","106.172","10"
"OFF-BI-10003305","Avery Hanging File Binders","Office Supplies","105.846","26"
"OFF-PA-10004610","Xerox 1900","Office Supplies","105.288","26"
"TEC-AC-10002134","Rosewill 107 Normal Keys USB Wired Standard Keyboard","Technology","105.144","9"
"OFF-PA-10003309","Xerox 211","Office Supplies","104.976","19"
"TEC-PH-10003442","Samsung Replacement EH64AVFWE Premium Headset","Technology","104.5","21"
"TEC-AC-10003237","Memorex Micro Travel Drive 4 GB","Technology","103.88","11"
"OFF-PA-10003256","Avery Personal Creations Heavyweight Cards","Office Supplies","103.860","11"
"OFF-BI-10000343","Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue","Office Supplies","102.619","44"
"OFF-AR-10000914","Boston 16765 Mini Stand Up Battery Pencil Sharpener","Office Supplies","102.608","10"
"OFF-PA-10000069","TOPS 4 x 6 Fluorescent Color Memo Sheets  500 Sheets per Pack","Office Supplies","102.492","13"
"OFF-BI-10002071","Fellowes Black Plastic Comb Bindings","Office Supplies","102.256","34"
"OFF-SU-10004661","Acme Titanium Bonded Scissors","Office Supplies","102.0","13"
"TEC-MA-10002694","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Technology","101.994","2"
"FUR-FU-10003095","Linden 12 Wall Clock With Oak Frame","Furniture","101.94","3"
"OFF-PA-10002586","Xerox 1970","Office Supplies","101.592","22"
"OFF-AR-10003560","Zebra Zazzle Fluorescent Highlighters","Office Supplies","100.928","20"
"OFF-BI-10002412","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Office Supplies","100.92","22"
"OFF-EN-10001028","Staple envelope","Office Supplies","100.632","9"
"OFF-BI-10003963","Cardinal Holdit Data Disk Pockets","Office Supplies","100.464","16"
"OFF-BI-10001758","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Office Supplies","100.392","23"
"OFF-PA-10000210","Xerox Blank Computer Paper","Office Supplies","99.9","5"
"OFF-BI-10002571","Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","Office Supplies","99.800","19"
"OFF-BI-10001031","Pressboard Data Binders by Wilson Jones","Office Supplies","99.324","27"
"OFF-ST-10003572","Portfile Personal File Boxes","Office Supplies","99.12","7"
"OFF-PA-10004675","Telephone Message Books with Fax/Mobile Section  5 1/2 x 3 3/16","Office Supplies","99.06","17"
"FUR-FU-10000409","GE 4 Foot Flourescent Tube  40 Watt","Furniture","98.868","7"
"OFF-PA-10003177","Xerox 1999","Office Supplies","98.496","17"
"FUR-FU-10003919","Eldon Executive Woodline II Cherry Finish Desk Accessories","Furniture","98.136","6"
"FUR-FU-10002030","Executive Impressions 14 Contract Wall Clock with Quartz Movement","Furniture","97.812","8"
"OFF-SU-10000952","Fiskars Home & Office Scissors","Office Supplies","97.68","11"
"OFF-PA-10004255","Xerox 219","Office Supplies","97.20","15"
"OFF-PA-10004782","Xerox 228","Office Supplies","97.20","15"
"OFF-LA-10000305","Avery 495","Office Supplies","97.02","16"
"OFF-AR-10003056","Newell 341","Office Supplies","96.728","23"
"OFF-BI-10002432","Wilson Jones Standard D-Ring Binders","Office Supplies","96.646","26"
"TEC-AC-10000290","Sabrent 4-Port USB 2.0 Hub","Technology","96.418","15"
"FUR-FU-10001424","Dax Clear Box Frame","Furniture","96.030","14"
"OFF-AR-10003405","Dixon My First Ticonderoga Pencil  #2","Office Supplies","95.94","19"
"OFF-PA-10000788","Xerox 210","Office Supplies","95.904","18"
"OFF-PA-10003349","Xerox 1957","Office Supplies","95.904","17"
"OFF-PA-10000029","Xerox 224","Office Supplies","95.904","17"
"OFF-LA-10003148","Avery 51","Office Supplies","95.76","16"
"OFF-LA-10000407","Avery White Multi-Purpose Labels","Office Supplies","95.616","20"
"OFF-SU-10001165","Acme Elite Stainless Steel Scissors","Office Supplies","95.076","12"
"OFF-AR-10004269","Newell 31","Office Supplies","94.99","24"
"OFF-AR-10000716","DIXON Ticonderoga Erasable Checking Pencils","Office Supplies","94.860","20"
"OFF-PA-10002947","Xerox 1923","Office Supplies","94.856","16"
"OFF-BI-10000756","Storex DuraTech Recycled Plastic Frosted Binders","Office Supplies","94.128","39"
"FUR-FU-10001731","Acrylic Self-Standing Desk Frames","Furniture","93.984","37"
"OFF-LA-10001771","Avery 513","Office Supplies","93.624","22"
"FUR-FU-10000755","Eldon Expressions Mahogany Wood Desk Collection","Furniture","93.60","15"
"FUR-FU-10002506","Tensor Hersey Kiss Styled Floor Lamp","Furniture","93.528","8"
"OFF-PA-10001001","Snap-A-Way Black Print Carbonless Speed Message  No Reply Area  Duplicate","Office Supplies","93.248","4"
"OFF-EN-10002600","Redi-Strip #10 Envelopes  4 1/8 x 9 1/2","Office Supplies","93.22","35"
"OFF-AR-10003829","Newell 35","Office Supplies","93.152","30"
"OFF-FA-10002780","Staples","Office Supplies","92.976","37"
"OFF-BI-10002557","Presstex Flexible Ring Binders","Office Supplies","92.820","30"
"OFF-PA-10004971","Xerox 196","Office Supplies","92.480","18"
"OFF-PA-10003845","Xerox 1987","Office Supplies","92.48","16"
"OFF-FA-10000585","OIC Bulk Pack Metal Binder Clips","Office Supplies","92.136","30"
"OFF-BI-10000138","Acco Translucent Poly Ring Binders","Office Supplies","91.728","31"
"OFF-AP-10004868","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","Office Supplies","91.686","18"
"OFF-ST-10000321","Akro Stacking Bins","Office Supplies","91.524","13"
"TEC-MA-10003493","Penpower WorldCard Pro Card Scanner","Technology","91.475","1"
"OFF-BI-10000605","Acco Pressboard Covers with Storage Hooks  9 1/2 x 11  Executive Red","Office Supplies","91.440","28"
"OFF-LA-10002195","Avery 481","Office Supplies","91.168","30"
"FUR-BO-10001567","Bush Westfield Collection Bookcases  Dark Cherry Finish  Fully Assembled","Furniture","90.882","3"
"OFF-SU-10002503","Acme Preferred Stainless Steel Scissors","Office Supplies","90.88","16"
"OFF-AR-10003158","Fluorescent Highlighters by Dixon","Office Supplies","90.744","26"
"OFF-LA-10000121","Avery 48","Office Supplies","90.72","15"
"OFF-BI-10003727","Avery Durable Slant Ring Binders With Label Holder","Office Supplies","90.706","36"
"OFF-AR-10003045","Prang Colored Pencils","Office Supplies","90.552","32"
"OFF-PA-10002751","Xerox 1920","Office Supplies","89.70","15"
"OFF-PA-10002709","Xerox 1956","Office Supplies","89.70","16"
"OFF-BI-10003274","Avery Durable Slant Ring Binders  No Labels","Office Supplies","89.550","36"
"OFF-PA-10002365","Xerox 1967","Office Supplies","89.424","15"
"OFF-LA-10002787","Avery 480","Office Supplies","89.25","24"
"OFF-SU-10004737","Acme Design Stainless Steel Bent Scissors","Office Supplies","88.92","13"
"OFF-AR-10004685","Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","Office Supplies","88.896","20"
"OFF-LA-10002034","Avery 478","Office Supplies","88.38","18"
"OFF-AR-10000817","Manco Dry-Lighter Erasable Highlighter","Office Supplies","88.16","30"
"OFF-PA-10001260","TOPS Money Receipt Book  Consecutively Numbered in Red ","Office Supplies","88.11","11"
"TEC-AC-10002018","AmazonBasics 3-Button USB Wired Mouse","Technology","88.074","14"
"OFF-EN-10003448","Peel & Seel Recycled Catalog Envelopes  Brown","Office Supplies","88.008","9"
"OFF-AP-10003622","Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack","Office Supplies","87.75","29"
"OFF-FA-10002763","Advantus Map Pennant Flags and Round Head Tacks","Office Supplies","87.69","25"
"OFF-BI-10003355","Cardinal Holdit Business Card Pockets","Office Supplies","87.648","25"
"FUR-FU-10004020","Advantus Panel Wall Acrylic Frame","Furniture","87.520","20"
"OFF-LA-10003223","Avery 508","Office Supplies","87.398","19"
"OFF-BI-10000546","Avery Durable Binders","Office Supplies","87.264","50"
"OFF-PA-10001461","HP Office Paper (20Lb. and 87 Bright)","Office Supplies","86.84","14"
"OFF-AR-10003732","Newell 333","Office Supplies","86.736","33"
"OFF-AR-10004441","BIC Brite Liner Highlighters","Office Supplies","86.112","23"
"OFF-AR-10000411","Boston 16701 Slimline Battery Pencil Sharpener","Office Supplies","86.076","6"
"OFF-BI-10004410","C-Line Peel & Stick Add-On Filing Pockets  8-3/4 x 5-1/8  10/Pack","Office Supplies","85.995","21"
"OFF-BI-10002949","Prestige Round Ring Binders","Office Supplies","85.728","21"
"OFF-PA-10000295","Xerox 229","Office Supplies","85.536","15"
"OFF-PA-10003001","Xerox 1986","Office Supplies","85.504","13"
"OFF-BI-10000279","Acco Recycled 2 Capacity Laser Printer Hanging Data Binders","Office Supplies","85.255","10"
"OFF-LA-10003720","Avery 487","Office Supplies","84.870","25"
"FUR-FU-10004712","Westinghouse Mesh Shade Clip-On Gooseneck Lamp  Black","Furniture","84.84","6"
"FUR-FU-10002885","Magna Visual Magnetic Picture Hangers","Furniture","84.832","19"
"OFF-PA-10003270","Xerox 1954","Office Supplies","84.480","18"
"OFF-LA-10004689","Avery 512","Office Supplies","84.388","32"
"OFF-PA-10000552","Xerox 200","Office Supplies","84.240","15"
"OFF-PA-10000223","Xerox 2000","Office Supplies","84.240","14"
"OFF-AR-10000475","Hunt BOSTON Vista Battery-Operated Pencil Sharpener  Black","Office Supplies","83.952","8"
"TEC-PH-10000004","Belkin iPhone and iPad Lightning Cable","Technology","83.944","7"
"OFF-AP-10002287","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright  Disposable Bags","Office Supplies","83.904","22"
"OFF-PA-10000533","Southworth Parchment Paper & Envelopes","Office Supplies","83.712","15"
"OFF-LA-10004853","Avery 483","Office Supplies","83.664","19"
"FUR-FU-10003096","Master Giant Foot Doorstop  Safety Yellow","Furniture","83.49","12"
"TEC-AC-10002857","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  1/Pack","Technology","83.44","14"
"OFF-AR-10000390","Newell Chalk Holder","Office Supplies","83.426","21"
"OFF-BI-10003669","3M Organizer Strips","Office Supplies","83.16","26"
"OFF-BI-10002827","Avery Durable Poly Binders","Office Supplies","82.950","33"
"FUR-FU-10000320","OIC Stacking Trays","Furniture","82.832","30"
"OFF-AR-10002375","Newell 351","Office Supplies","82.656","26"
"OFF-PA-10004733","Things To Do Today Spiral Book","Office Supplies","82.368","13"
"OFF-PA-10001952","Xerox 1902","Office Supplies","82.224","4"
"OFF-BI-10000145","Zipper Ring Binder Pockets","Office Supplies","81.744","44"
"OFF-AR-10002053","Premium Writing Pencils  Soft  #2 by Central Association for the Blind","Office Supplies","81.652","29"
"OFF-SU-10004115","Acme Stainless Steel Office Snips","Office Supplies","81.424","13"
"OFF-AR-10000634","Newell 320","Office Supplies","81.320","23"
"FUR-FU-10004586","G.E. Longer-Life Indoor Recessed Floodlight Bulbs","Furniture","81.008","16"
"OFF-AR-10001149","Sanford Colorific Colored Pencils  12/Box","Office Supplies","80.952","30"
"OFF-PA-10001560","Adams Telephone Message Books  5 1/4” x 11”","Office Supplies","80.936","15"
"TEC-AC-10000521","Verbatim Slim CD and DVD Storage Cases  50/Pack","Technology","80.780","8"
"OFF-AR-10003602","Quartet Omega Colored Chalk  12/Pack","Office Supplies","80.592","15"
"OFF-BI-10003314","Tuff Stuff Recycled Round Ring Binders","Office Supplies","80.494","23"
"OFF-PA-10004609","Xerox 221","Office Supplies","80.352","14"
"OFF-SU-10001225","Staple remover","Office Supplies","80.224","24"
"OFF-AR-10001246","Newell 317","Office Supplies","79.968","32"
"OFF-ST-10001034","Eldon File Chest Portable File","Office Supplies","79.4","5"
"TEC-PH-10002185","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","Technology","79.23","13"
"OFF-PA-10001293","Xerox 1946","Office Supplies","79.056","13"
"OFF-PA-10004355","Xerox 231","Office Supplies","79.056","14"
"OFF-LA-10003190","Avery 474","Office Supplies","78.336","30"
"OFF-EN-10002621","Staple envelope","Office Supplies","78.240","9"
"OFF-ST-10002957","Sterilite Show Offs Storage Containers","Office Supplies","78.144","16"
"OFF-BI-10001890","Avery Poly Binder Pockets","Office Supplies","78.044","34"
"OFF-EN-10004955","Fashion Color Clasp Envelopes","Office Supplies","77.904","15"
"OFF-AR-10001988","Bulldog Table or Wall-Mount Pencil Sharpener","Office Supplies","77.87","13"
"OFF-PA-10001801","Xerox 193","Office Supplies","77.74","13"
"OFF-FA-10004395","Plymouth Boxed Rubber Bands by Plymouth","Office Supplies","77.244","18"
"OFF-FA-10002975","Staples","Office Supplies","77.112","24"
"OFF-PA-10001215","Xerox 1963","Office Supplies","77.088","17"
"OFF-PA-10000466","Memo Book  100 Message Capacity  5 3/8” x 11”","Office Supplies","76.836","12"
"OFF-SU-10001574","Acme Value Line Scissors","Office Supplies","76.65","22"
"OFF-PA-10003936","Xerox 1994","Office Supplies","76.464","13"
"OFF-PA-10002259","Geographics Note Cards  Blank  White  8 1/2 x 11","Office Supplies","76.092","8"
"OFF-AR-10000255","Newell 328","Office Supplies","75.92","13"
"OFF-PA-10000213","Xerox 198","Office Supplies","75.696","16"
"OFF-AR-10001662","Rogers Handheld Barrel Pencil Sharpener","Office Supplies","75.624","30"
"TEC-PH-10003356","SmartStand Mobile Device Holder  Assorted Colors","Technology","75.492","13"
"OFF-SU-10002557","Fiskars Spring-Action Scissors","Office Supplies","75.492","6"
"OFF-BI-10004140","Avery Non-Stick Binders","Office Supplies","75.432","36"
"OFF-AR-10001221","Dixon Ticonderoga Erasable Colored Pencil Set  12-Color","Office Supplies","75.348","14"
"OFF-AR-10001954","Newell 331","Office Supplies","75.306","17"
"OFF-EN-10000781","#10- 4 1/8 x 9 1/2 Recycled Envelopes","Office Supplies","75.164","10"
"TEC-AC-10000387","KeyTronic KT800P2 - Keyboard - Black","Technology","75.100","6"
"OFF-PA-10001609","Tops Wirebound Message Log Books","Office Supplies","73.696","25"
"OFF-BI-10000285","XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies","72.912","22"
"OFF-PA-10003016","Adams While You Were Out Message Pads","Office Supplies","72.848","24"
