"ID","Priority","Sale"
"US-2014-106299","Normal","886.28"
"CA-2016-127761","Normal","885.57"
"CA-2016-133795","Normal","885.03"
"CA-2016-114860","Normal","884.68"
"CA-2015-135538","Normal","883.84"
"CA-2016-160535","Normal","883.32"
"CA-2017-135937","Normal","882.990"
"CA-2017-121853","Normal","878.816"
"CA-2016-164399","Normal","878.328"
"CA-2014-125556","Normal","876.73"
"CA-2017-113705","Normal","874.80"
"US-2016-105578","Normal","874.308"
"CA-2017-168389","Normal","873.811"
"CA-2017-147032","Normal","872.50"
"CA-2016-113292","Normal","871.8"
"US-2017-124821","Normal","871.4"
"CA-2017-121503","Normal","871.028"
"CA-2016-148684","Normal","870.04"
"CA-2017-166695","Normal","868.452"
"CA-2016-100944","Normal","868.14"
"CA-2015-145814","Normal","867.744"
"CA-2014-124702","Normal","867.74"
"CA-2016-118514","Normal","866.4"
"CA-2017-155705","Normal","866.4"
"CA-2014-102274","Normal","865.50"
"CA-2017-117401","Normal","865.00"
"CA-2016-127698","Normal","863.928"
"CA-2017-117079","Normal","863.88"
"CA-2016-144148","Normal","863.128"
"CA-2014-137092","Normal","862.202"
"CA-2015-143364","Normal","860.916"
"CA-2015-154746","Normal","860.07"
"CA-2016-108056","Normal","859.2"
"CA-2016-137043","Normal","859.14"
"CA-2014-111451","Normal","855.272"
"CA-2014-142839","Normal","853.092"
"CA-2017-128734","Normal","850.920"
"CA-2017-140326","Normal","849.846"
"CA-2017-121083","Normal","847.46"
"CA-2015-140025","Normal","847.200"
"CA-2015-138898","Normal","845.728"
"US-2016-162852","Normal","845.488"
"CA-2017-101042","Normal","843.84"
"CA-2016-149797","Normal","841.568"
"CA-2014-121573","Normal","840.712"
"CA-2016-157336","Normal","840.00"
"CA-2016-153682","Normal","839.988"
"CA-2016-152471","Normal","839.944"
"CA-2017-155376","Normal","839.43"
"CA-2017-161046","Normal","839.25"
"US-2017-105389","Normal","837.796"
"CA-2016-127649","Normal","837.6"
"US-2015-130512","Normal","837.444"
"US-2016-142685","Normal","835.17"
"CA-2017-132178","Normal","832.96"
"US-2015-126753","Normal","832.446"
"CA-2014-162992","Normal","832.138"
"CA-2016-168046","Normal","831.502"
"CA-2017-167941","Normal","831.368"
"CA-2017-157931","Normal","830.24"
"CA-2017-160325","Normal","829.83"
"CA-2014-136336","Normal","828.84"
"CA-2015-110765","Normal","824.97"
"CA-2017-140963","Normal","823.725"
"US-2016-168620","Normal","823.610"
"US-2015-164308","Normal","821.94"
"CA-2017-122504","Normal","821.514"
"CA-2016-169943","Normal","821.224"
"CA-2017-114055","Normal","819.28"
"CA-2017-144498","Normal","817.829"
"CA-2014-111962","Normal","817.798"
"US-2016-146066","Normal","815.292"
"CA-2016-131835","Normal","815.12"
"US-2017-116897","Normal","814.526"
"CA-2016-164770","Normal","812.680"
"CA-2017-137022","Normal","811.28"
"CA-2015-115798","Normal","810.20"
"US-2014-140914","Normal","808.928"
"CA-2017-110905","Normal","808.92"
"CA-2015-157770","Normal","808.666"
"US-2017-165358","Normal","807.898"
"CA-2014-158372","Normal","807.686"
"CA-2015-146255","Normal","807.54"
"CA-2015-102876","Normal","806.409"
"CA-2017-120168","Normal","806.05"
"CA-2017-118199","Normal","805.99"
"CA-2014-101602","Normal","803.96"
"CA-2014-127558","Normal","803.04"
"CA-2016-145919","Normal","802.02"
"CA-2015-165050","Normal","801.988"
"US-2016-157490","Normal","801.550"
"CA-2014-120670","Normal","799.92"
"CA-2016-157259","Normal","799.56"
"CA-2017-153871","Normal","798.93"
"CA-2015-124975","Normal","796.425"
"US-2015-159982","Normal","796.324"
"CA-2017-102925","Normal","796.036"
"CA-2014-141649","Normal","795.408"
"CA-2015-161718","Normal","794.574"
"CA-2015-113628","Normal","792.508"
"CA-2014-100916","Normal","788.86"
"US-2014-119081","Normal","787.85"
"CA-2015-110457","Normal","787.53"
"CA-2016-136770","Normal","787.044"
"CA-2016-153318","Normal","783.96"
"CA-2014-114790","Normal","782.63"
"CA-2017-100524","Normal","782.40"
"CA-2017-106859","Normal","780.086"
"CA-2014-103373","Normal","779.796"
"CA-2017-130386","Normal","779.160"
"US-2015-138093","Normal","776.44"
"CA-2017-126914","Normal","776.080"
"US-2014-115189","Normal","775.728"
"US-2015-123218","Normal","775.010"
"US-2015-132836","Normal","774.47"
"CA-2014-166051","Normal","773.70"
"US-2016-124163","Normal","773.59"
"CA-2016-161025","Normal","772.68"
"CA-2017-121419","Normal","771.8"
"CA-2014-149104","Normal","770.61"
"CA-2017-124436","Normal","770.210"
"CA-2015-168746","Normal","769.332"
"CA-2015-131856","Normal","769.024"
"CA-2014-163447","Normal","767.214"
"US-2017-124968","Normal","765.625"
"CA-2014-103429","Normal","765.494"
"CA-2015-102260","Normal","763.508"
"CA-2017-152093","Normal","762.594"
"US-2017-148551","Normal","760.98"
"CA-2017-135279","Normal","760.80"
"CA-2014-138940","Normal","758.352"
"CA-2015-144806","Normal","757.712"
"CA-2016-120369","Normal","756.8"
"US-2016-157945","Normal","756.486"
"US-2015-138303","Normal","755.096"
"CA-2016-156300","Normal","754.45"
"CA-2016-102981","Normal","754.212"
"CA-2017-131807","Normal","753.112"
"CA-2014-128846","Normal","752.92"
"US-2016-100839","Normal","752.41"
"CA-2017-137631","Normal","751.984"
"CA-2014-129189","Normal","751.886"
"CA-2015-109386","Normal","750.93"
"CA-2017-121741","Normal","750.68"
"CA-2017-112529","Normal","749.892"
"CA-2016-107146","Normal","749.488"
"US-2015-154389","Normal","748.752"
"CA-2017-108539","Normal","745.280"
"CA-2016-151561","Normal","744.15"
"CA-2016-133816","Normal","743.988"
"CA-2015-127173","Normal","743.426"
"US-2014-167262","Normal","742.336"
"CA-2015-120880","Normal","740.73"
"CA-2017-129462","Normal","740.59"
"CA-2017-113481","Normal","740.214"
"CA-2016-127243","Normal","740.088"
"CA-2017-103380","Normal","739.736"
"CA-2015-168207","Normal","738.899"
"CA-2017-137449","Normal","738.7052"
"CA-2016-121223","Normal","737.394"
"US-2014-102715","Normal","737.200"
"CA-2015-124107","Normal","736.473"
"CA-2016-140130","Normal","736.26"
"CA-2017-150497","Normal","735.98"
"US-2014-137155","Normal","733.56"
"CA-2015-130785","Normal","733.283"
"US-2017-159205","Normal","732.93"
"CA-2014-134551","Normal","732.312"
"CA-2016-139395","Normal","732.17"
"CA-2016-164574","Normal","732.156"
"CA-2014-119144","Normal","730.8525"
"CA-2015-104346","Normal","730.038"
"US-2014-159926","Normal","730.009"
"CA-2017-113558","Normal","729.648"
"CA-2017-164378","Normal","729.396"
"CA-2017-165204","Normal","728.968"
"CA-2016-108882","Normal","727.878"
"CA-2017-161053","Normal","726.91"
"CA-2017-113530","Normal","726.828"
"CA-2014-128055","Normal","726.548"
"CA-2017-163979","Normal","725.84"
"CA-2014-159310","Normal","725.332"
"US-2017-165344","Normal","725.079"
"CA-2016-112109","Normal","725.072"
"CA-2017-166184","Normal","724.846"
"CA-2016-116736","Normal","724.55"
"CA-2017-124765","Normal","723.92"
"CA-2015-104948","Normal","723.164"
"CA-2015-106257","Normal","721.488"
"CA-2014-127131","Normal","721.476"
"CA-2017-100951","Normal","720.76"
"CA-2014-140473","Normal","719.976"
"US-2014-140116","Normal","719.576"
"CA-2017-134565","Normal","719.408"
"CA-2017-154074","Normal","719.298"
"US-2017-117247","Normal","719.095"
"CA-2016-100790","Normal","718.95"
"CA-2015-142202","Normal","717.12"
"CA-2016-112585","Normal","715.64"
"CA-2015-162887","Normal","715.2"
"CA-2017-113670","Normal","715.19"
"CA-2014-162089","Normal","714.966"
"US-2016-152051","Normal","714.498"
"CA-2015-158659","Normal","714.3"
"CA-2016-127369","Normal","714.3"
"US-2017-101539","Normal","712.966"
"CA-2017-124296","Normal","712.85"
"US-2015-156496","Normal","711.784"
"CA-2014-152443","Normal","711.68"
"CA-2017-141929","Normal","711.394"
"CA-2017-149888","Normal","710.322"
"CA-2014-169775","Normal","709.0425"
"CA-2014-167927","Normal","708.616"
"CA-2014-140732","Normal","707.628"
"CA-2016-168543","Normal","706.86"
"CA-2014-129924","Normal","706.064"
"CA-2014-169061","Normal","705.562"
"CA-2016-118626","Normal","705.544"
"CA-2015-137925","Normal","705.068"
"CA-2017-163265","Normal","705.002"
"US-2016-156097","Normal","703.680"
"CA-2017-159149","Normal","702.8424"
"US-2015-147242","Normal","702.74"
"CA-2017-169327","Normal","702.52"
"CA-2017-143756","Normal","701.96"
"US-2017-109610","Normal","701.96"
"CA-2014-155887","Normal","700.056"
"CA-2017-100902","Normal","699.40"
"CA-2014-100090","Normal","699.192"
"CA-2016-144309","Normal","698.50"
"CA-2015-105690","Normal","697.8208"
"CA-2017-143378","Normal","697.612"
"CA-2017-161067","Normal","697.525"
"CA-2014-130624","Normal","697.32"
"CA-2016-127670","Normal","697.16"
"CA-2014-100678","Normal","697.074"
"CA-2017-107321","Normal","696.080"
"CA-2017-118885","Normal","695.944"
"CA-2016-147368","Normal","695.7"
"CA-2017-143574","Normal","694.67"
"CA-2014-156594","Normal","694.534"
"CA-2014-156160","Normal","693.992"
"CA-2017-121300","Normal","693.130"
"CA-2016-154662","Normal","692.94"
"US-2015-136987","Normal","692.728"
"CA-2016-120355","Normal","692.502"
"CA-2015-166975","Normal","692.472"
"CA-2015-137064","Normal","692.214"
"CA-2017-144526","Normal","691.476"
"CA-2017-159667","Normal","691.144"
"CA-2015-163587","Normal","688.46"
"CA-2014-169803","Normal","687.45"
"CA-2015-103954","Normal","687.4"
"CA-2016-158260","Normal","686.4"
"CA-2016-126158","Normal","686.244"
"US-2014-133130","Normal","685.90"
"CA-2017-147361","Normal","685.26"
"CA-2017-148922","Normal","684.78"
"CA-2017-136448","Normal","684.110"
"CA-2017-102337","Normal","683.022"
"CA-2014-158274","Normal","682.91"
"US-2017-136868","Normal","681.91"
"CA-2016-131968","Normal","681.432"
"US-2015-166520","Normal","680.78"
"US-2016-167472","Normal","678.87"
"CA-2017-116715","Normal","678.10"
"CA-2016-157749","Normal","677.949"
"CA-2015-142237","Normal","676.734"
"CA-2017-163902","Normal","676.716"
"CA-2017-146192","Normal","675.06"
"CA-2017-168655","Normal","674.872"
"US-2014-161613","Normal","674.058"
"US-2015-115343","Normal","673.576"
"CA-2017-130505","Normal","673.344"
"CA-2015-110744","Normal","671.93"
"CA-2015-163181","Normal","671.002"
"CA-2014-159835","Normal","670.378"
"CA-2015-156734","Normal","670.001"
"US-2017-120418","Normal","668.744"
"CA-2017-155698","Normal","668.54"
"CA-2015-130456","Normal","667.378"
"CA-2015-107937","Normal","665.88"
"CA-2014-105893","Normal","665.88"
"CA-2016-137050","Normal","663.964"
"US-2016-135720","Normal","663.952"
"US-2017-120089","Normal","663.936"
"US-2017-124779","Normal","663.870"
"CA-2014-124646","Normal","663.75"
"CA-2014-107811","Normal","661.504"
"CA-2016-125080","Normal","661.176"
"CA-2017-117198","Normal","659.9"
"CA-2015-124499","Normal","659.88"
"CA-2016-120530","Normal","658.746"
"CA-2016-132731","Normal","657.552"
"CA-2017-139717","Normal","656.640"
"US-2016-139087","Normal","656.400"
"CA-2017-159506","Normal","656.22"
"CA-2015-141040","Normal","655.88"
"CA-2016-111682","Normal","655.09"
"CA-2015-164084","Normal","654.772"
"CA-2017-131954","Normal","654.242"
"CA-2017-130764","Normal","652.505"
"CA-2015-116876","Normal","652.414"
"CA-2014-113880","Normal","651.588"
"CA-2016-142398","Normal","651.496"
"US-2016-127334","Normal","651.363"
"CA-2014-135608","Normal","649.60"
"CA-2017-109183","Normal","649"
"CA-2014-136644","Normal","647.84"
"US-2015-120161","Normal","646.776"
"CA-2015-163055","Normal","646.63"
"CA-2014-163034","Normal","646.2"
"US-2016-113649","Normal","645.136"
"CA-2015-124058","Normal","644.904"
"US-2016-100720","Normal","644.198"
"CA-2014-117765","Normal","643.78"
"CA-2017-156951","Normal","643.520"
"CA-2016-113978","Normal","642.016"
"CA-2016-100510","Normal","641.98"
"CA-2016-157245","Normal","641.96"
"CA-2014-151295","Normal","641.024"
"US-2017-148362","Normal","639.83"
"US-2014-156559","Normal","638.82"
"CA-2017-133004","Normal","638.73"
"CA-2017-146164","Normal","638.68"
"CA-2015-154823","Normal","637.270"
"US-2017-127292","Normal","637.18"
"CA-2016-115756","Normal","634.46"
"CA-2016-160745","Normal","633.176"
"CA-2016-109666","Normal","633.04"
"CA-2015-135020","Normal","632.856"
"CA-2015-144267","Normal","632.148"
"CA-2017-119193","Normal","631.599"
"CA-2017-155075","Normal","631.176"
"CA-2014-122336","Normal","630.746"
"CA-2016-130820","Normal","630.024"
"CA-2017-159156","Normal","629.95"
"CA-2017-128755","Normal","629.86"
"CA-2017-103968","Normal","629.64"
"CA-2016-159373","Normal","628.937"
"CA-2015-169397","Normal","627.924"
"CA-2017-101805","Normal","627.84"
"CA-2015-112144","Normal","627.664"
"CA-2015-116092","Normal","627.48"
"CA-2017-104885","Normal","627.48"
"CA-2014-105648","Normal","626.352"
"US-2016-161396","Normal","624.576"
"CA-2015-139248","Normal","623.96"
"CA-2016-135461","Normal","623.96"
"CA-2017-120404","Normal","623.93"
"CA-2014-154158","Normal","619.848"
"US-2014-134614","Normal","617.7"
"CA-2014-134215","Normal","617.12"
"CA-2016-140501","Normal","616.16"
"CA-2014-104283","Normal","616.14"
"US-2016-115455","Normal","615.606"
"CA-2016-161746","Normal","615.406"
"CA-2015-130183","Normal","613.9992"
"CA-2015-137526","Normal","612.458"
"US-2016-146570","Normal","612.14"
"CA-2016-122063","Normal","611.94"
"CA-2016-126004","Normal","611.028"
"CA-2016-145261","Normal","610.418"
"US-2015-165512","Normal","610.307"
"CA-2015-143147","Normal","610.156"
"CA-2014-104738","Normal","609.614"
"CA-2014-129147","Normal","609.438"
"CA-2015-149972","Normal","609.436"
"CA-2017-162565","Normal","608.552"
"CA-2017-162173","Normal","608.43"
"CA-2014-153983","Normal","606.32"
"CA-2016-116799","Normal","606.214"
"CA-2017-154039","Normal","605.752"
"CA-2014-100895","Normal","605.47"
"CA-2014-115084","Normal","605.34"
"CA-2014-132451","Normal","604.992"
"CA-2017-157273","Normal","604.768"
"CA-2014-128888","Normal","604.656"
"US-2015-103471","Normal","604.098"
"US-2015-131359","Normal","603.434"
"CA-2014-127866","Normal","602.43"
"CA-2015-120915","Normal","601.50"
"CA-2015-129322","Normal","601.44"
"US-2014-152030","Normal","600.558"
"CA-2015-158939","Normal","599.99"
"CA-2017-159282","Normal","599.985"
"CA-2015-104129","Normal","599.90"
"CA-2014-148915","Normal","599.896"
"CA-2016-144939","Normal","599.292"
"US-2016-108497","Normal","599.165"
"CA-2015-117884","Normal","598.352"
"US-2017-132297","Normal","598.31"
"CA-2017-128041","Normal","598.16"
"CA-2014-108189","Normal","598.144"
"CA-2017-158169","Normal","597.86"
"CA-2014-138681","Normal","596.664"
"CA-2015-109470","Normal","596.48"
"CA-2016-103464","Normal","595"
"CA-2017-120019","Normal","594.50"
"CA-2015-131884","Normal","594.002"
"CA-2017-152436","Normal","592.74"
"US-2014-150119","Normal","592.568"
"CA-2017-153822","Normal","592.308"
"CA-2014-103989","Normal","590.762"
"CA-2015-142475","Normal","590.352"
"CA-2016-121671","Normal","589.52"
"CA-2014-166891","Normal","589.41"
"CA-2016-167115","Normal","588.784"
"CA-2017-117667","Normal","588.008"
"CA-2014-166744","Normal","587.14"
"CA-2014-123225","Normal","586.336"
"US-2014-141257","Normal","585.552"
"CA-2016-133613","Normal","584.77"
"CA-2014-152618","Normal","583.358"
"CA-2015-130848","Normal","582.336"
"CA-2017-130141","Normal","582.304"
"CA-2017-130211","Normal","582.07"
"CA-2014-160773","Normal","581.104"
"US-2017-136721","Normal","580.86"
"CA-2015-147690","Normal","577.584"
"CA-2016-153577","Normal","577.122"
"CA-2016-119865","Normal","576.272"
"CA-2014-156349","Normal","576.234"
"CA-2014-131009","Normal","574.194"
"CA-2016-113845","Normal","574.056"
"CA-2016-134334","Normal","573.741"
"CA-2016-136329","Normal","573.286"
"CA-2016-122581","Normal","573.174"
"CA-2015-156566","Normal","572.8"
"CA-2015-119291","Normal","570.492"
"CA-2016-102813","Normal","569.902"
"CA-2015-129917","Normal","569.336"
"CA-2015-153416","Normal","568.860"
"CA-2015-147501","Normal","564.768"
"CA-2017-133256","Normal","564.38"
"CA-2016-140935","Normal","563.94"
"CA-2016-138597","Normal","563.94"
"CA-2016-118332","Normal","563.92"
"CA-2017-128965","Normal","562.702"
"US-2017-130687","Normal","562.652"
"CA-2017-115546","Normal","562.55"
"CA-2016-118073","Normal","562.2925"
"CA-2017-144904","Normal","562.026"
"CA-2014-142769","Normal","561.73"
"CA-2016-109365","Normal","561.730"
"CA-2016-166674","Normal","560.78"
"CA-2014-121762","Normal","560.55"
"CA-2014-134278","Normal","559.992"
"CA-2015-140557","Normal","559.93"
"CA-2014-158281","Normal","559.71"
"CA-2017-108112","Normal","559.200"
"CA-2017-108791","Normal","558.81"
"CA-2016-146171","Normal","558.24"
"CA-2016-117681","Normal","556.665"
"CA-2015-157805","Normal","555.96"
"CA-2014-161508","Normal","554.166"
"CA-2017-104864","Normal","552.856"
"CA-2016-122133","Normal","552.56"
"CA-2017-116953","Normal","552"
"US-2014-169789","Normal","551.985"
"US-2017-107384","Normal","551.55"
"US-2015-145436","Normal","551.264"
"CA-2017-117632","Normal","551.038"
"CA-2016-149272","Normal","550.816"
"CA-2016-145982","Normal","549.775"
"CA-2016-112830","Normal","548.96"
"CA-2016-143406","Normal","547.997"
"CA-2016-118101","Normal","547.97"
"CA-2016-164091","Normal","547.33"
"CA-2017-132234","Normal","547.3"
"US-2015-147739","Normal","547.136"
"CA-2015-109190","Normal","546.792"
"CA-2016-120824","Normal","546.616"
"CA-2014-109232","Normal","545.94"
"CA-2014-155796","Normal","545.928"
"CA-2015-136798","Normal","545.91"
"CA-2017-140053","Normal","545.85"
"CA-2016-149762","Normal","545.010"
"US-2016-133879","Normal","544.990"
"US-2015-163433","Normal","544.410"
"CA-2017-130309","Normal","544.38"
"CA-2017-148474","Normal","544.14"
"CA-2014-101560","Normal","542.34"
"CA-2015-111948","Normal","542.178"
"CA-2016-134180","Normal","542.155"
"CA-2017-129294","Normal","540.934"
"CA-2014-122882","Normal","539.074"
"CA-2015-138485","Normal","538.92"
"CA-2016-140081","Normal","538.022"
"CA-2017-167899","Normal","538.02"
"US-2016-129469","Normal","537.616"
"CA-2017-162075","Normal","537.544"
"CA-2017-113355","Normal","536.858"
"CA-2017-124744","Normal","536.48"
"US-2017-135986","Normal","536.36"
"CA-2016-168774","Normal","535.41"
"CA-2015-115938","Normal","535.36"
"CA-2014-168368","Normal","535.27"
"US-2017-125717","Normal","535.264"
"CA-2016-167241","Normal","533.09"
"CA-2016-108875","Normal","532.496"
"CA-2017-148411","Normal","531.888"
"CA-2014-142587","Normal","531.382"
"US-2016-135923","Normal","530.272"
"CA-2015-103177","Normal","529.14"
